cardiac_risk,stress_label,fatigue_label,stress_ratio,emg_rms
0,0,1,0.1366481670420547,1.0174880418205021
0,0,0,0.11328116279345037,0.1996156188568047
0,1,0,131.2292881485716,0.20045650343717136
1,1,0,124.06451003325304,0.200840506771947
0,0,0,0.13455888053929826,0.19581421515766448
1,0,0,0.12586880117336516,0.19824547689142433
1,1,0,95.82899461310981,0.2004820839146633
0,1,0,87.95897417010424,0.20086774496446047
0,0,0,0.13484568503918457,0.20003480100106955
0,0,0,0.15070811761721153,0.20226882108402416
1,0,0,0.12191795454624917,0.20497995841392408
1,1,1,98.13694410190035,0.9803615815645167
0,1,1,107.34094399477806,0.9912215207836527
0,1,1,84.9847330485054,0.9987486755746767
0,1,1,89.74062255670302,1.0148031529590111
0,0,1,0.13048051137155034,1.0084014503883634
0,0,0,0.11953485164032937,0.20113493195445345
1,1,1,137.8230340748963,1.0100053959169033
0,0,0,0.10212584327838996,0.2032675394310694
0,0,1,0.12988814282791536,0.9994078156676521
0,1,1,87.69623202275137,1.0036026989744313
0,1,0,91.50538427075865,0.2013476239718591
0,1,0,129.7904424406024,0.19944623679789
0,0,0,0.11140015066062012,0.2030447121261359
0,0,1,0.16326421420871512,0.9917796608827656
1,0,1,0.12974064930768048,1.006308469474378
1,0,1,0.12166040210323098,0.9762298345102615
0,0,0,0.1404935093821922,0.2049083319389308
0,1,0,118.75108263587042,0.20234386834143925
0,0,0,0.12235884673234466,0.1978477730332215
0,0,1,0.12779984157359156,1.0045779485061748
0,1,1,103.1136153458513,0.976543863641418
0,0,1,0.13456830989519772,1.0123495657381683
1,1,0,107.0805578919271,0.2000080597307619
0,1,1,128.7248679073686,1.006856720347759
0,0,0,0.16274846153411296,0.19948483446996734
0,1,1,125.34512676665017,1.0039506920681744
1,0,0,0.14004823330394325,0.19644602477121467
0,1,1,122.25673433812881,0.9897425203370761
0,1,1,90.32019412365956,1.0096007819918145
0,0,1,0.12945775084006045,1.0065414898262095
0,0,1,0.15409853921934005,0.9743144293763978
0,1,1,121.32193009524393,1.0103982419865754
0,1,1,115.28524808963301,0.9902930897529019
0,0,0,0.16429634339278903,0.19813933549837984
0,1,1,124.91397280835473,1.0066461257684611
0,0,0,0.11329217341161793,0.19912694523827554
0,1,0,95.77070776580506,0.20268775206942527
1,0,0,0.14197182217816237,0.20082342943415413
1,0,1,0.16927968866214127,0.9995987556560731
1,1,0,140.2785401825645,0.2018078245468926
1,1,0,129.78782030391395,0.1980718791227809
1,1,0,88.23453453560295,0.20006811041946293
0,1,1,142.96163539417628,0.9782809796305244
0,1,1,132.26960643740253,1.0029293602308065
1,1,1,87.5640143183554,0.986813514779624
0,0,0,0.11889669669072173,0.20473700037125098
1,1,1,93.06488263624134,1.009307548326857
0,0,1,0.11345552478486658,0.9870484464510072
0,1,1,141.94112139649735,1.0265696058393183
1,0,0,0.1563325381482106,0.2011149523586606
0,0,0,0.08823013246335393,0.19963760559405958
0,1,1,109.96440612504642,0.9866583613875606
0,1,1,130.91001698252288,1.0044783577429668
1,1,1,123.24555402818297,1.00484313760832
0,0,0,0.14121683576044766,0.1998292934553879
0,1,1,108.1624476711268,1.0022157024473706
0,1,0,90.52069006253005,0.2017792800768844
1,1,0,112.96241255276377,0.19879896118426382
0,1,1,119.89746410865938,1.0153987026943727
0,0,0,0.1555715791618874,0.1965964811093751
0,0,1,0.1248957831736636,1.0048550581555105
1,0,0,0.12688302294834863,0.2021008988104369
1,1,0,95.75620695727793,0.20120666204211735
0,0,0,0.11343731645175165,0.20106212770873733
1,1,1,134.69913253981417,1.0168314993419483
0,1,1,96.50465534835581,0.9936024719141098
0,1,1,145.72659580810287,0.9911563547672237
1,0,1,0.13502260673065405,1.0141172760428023
0,1,1,95.8114192604701,0.989827050775026
1,0,0,0.12168227119203397,0.1970507218184092
0,0,1,0.13496503823544348,1.0000902931299847
0,0,1,0.1303180782805654,1.0038636980337707
0,1,0,76.58656797989863,0.19749087647931285
0,1,1,124.41700607491724,1.005360138379233
0,1,1,126.7786032216712,1.0034814589381922
0,1,0,111.92465562900661,0.20295302723225278
0,0,0,0.11587473952200428,0.19960915242839064
1,0,1,0.13271234881223268,1.0039190302855219
0,0,1,0.11066325933500057,0.9868746979587993
1,0,1,0.11188215639361608,0.9806017283455358
0,1,1,126.6463814262723,1.010248742200221
1,1,0,116.7042706080166,0.1989525936370585
0,1,0,129.83621615985373,0.20229559101097436
0,1,1,89.27859705408356,0.9944281126925028
1,1,1,93.3603426507912,0.9922309631683996
0,0,0,0.12758132495119343,0.2095077225992255
0,0,1,0.12381194484434281,1.0204202624191123
1,1,1,68.91446147620735,1.0012065247233717
0,0,0,0.11678121024822484,0.20369215261115864
1,0,1,0.14506151179849744,0.9949393598639507
1,1,1,106.54818283370578,1.0188555010940499
1,0,1,0.11133877543015046,1.0056646145833388
0,0,0,0.14945034044246194,0.19648488729098623
0,0,1,0.14712998719247025,0.9609726280749635
1,0,0,0.11451351658825651,0.20092888548310006
0,1,0,112.8533849683404,0.19629614119281968
1,0,0,0.13759884276161627,0.2014894897476825
0,0,0,0.12705258654734997,0.1973491546487738
1,0,1,0.11335834698344623,0.9820736943106768
0,0,1,0.12915610224009444,1.0066669116922988
0,0,0,0.10961573961857131,0.19865793818344205
0,1,0,108.65296695751934,0.2019357904641763
0,1,0,80.60046617477275,0.19942605931675833
0,0,1,0.1239735547226351,1.0144641292288963
1,0,1,0.11761858792864317,0.9972429120963237
1,0,0,0.12598403717431847,0.20161346896652396
1,1,1,96.15142192757109,1.0059050962164844
0,1,1,101.51159642673068,1.007325372192891
0,0,1,0.14252063980962512,1.0090383265318623
1,1,0,136.93432844520652,0.19790074587482034
0,1,0,118.12130930419085,0.19778042743973953
1,1,0,90.91221084709959,0.1997832963271696
0,1,0,112.77340847869466,0.19631039427705876
1,1,0,131.4143845337979,0.2021287518722651
0,1,0,103.8025906507525,0.19397480908826073
1,0,0,0.10425989851438146,0.20100629406696524
0,1,0,88.79653146216542,0.19784231760082766
1,1,1,49.039822233040915,1.0052873205638386
0,1,0,85.83727279344737,0.1986600854879333
1,0,0,0.12001813707742816,0.19840196776937835
1,0,0,0.13874577448764913,0.19999271148849426
0,0,0,0.12270779760623088,0.20054252285192709
1,0,0,0.11175399220721674,0.19967895082736303
0,1,0,160.42826110765796,0.19977401285383958
0,1,0,87.45984843624649,0.19702673475489754
0,0,1,0.10290888139315842,1.0095188910960748
0,1,0,95.24794480901515,0.1977627009987221
0,1,1,68.77746379983157,0.9842690580061252
0,0,0,0.10750654425781078,0.1977096815521793
0,0,1,0.10212583398367621,0.9957228733222975
1,0,1,0.12079644283916999,0.9983984676922188
1,0,1,0.13543046968888584,0.984877068236118
0,0,1,0.08819537822889272,0.9935033999045227
0,1,1,129.63470192107476,1.009069191370992
1,0,1,0.14219627793880116,0.9962790102189416
1,0,0,0.15061580020458273,0.20201987180862982
1,1,1,113.46390609773059,1.010459032439054
0,0,0,0.10462982800529307,0.1988132952381302
1,0,1,0.08007308853891709,0.9856363500446534
0,0,1,0.12445897691373055,0.9722089511079698
1,0,0,0.1389164146094069,0.20082621825117197
0,0,1,0.11493975598859975,1.0025617553684725
1,1,1,106.61747008874758,0.9996838716205679
0,1,0,90.88290167301481,0.2001278678350791
0,1,0,118.0567057395337,0.20180019006926683
0,0,0,0.15718355283137095,0.1991872350855089
0,1,1,75.80795725963031,0.9890544857208263
1,1,0,132.244675628112,0.19897960782503932
0,1,0,127.37454212493479,0.20024566825776846
0,1,0,82.28583478922714,0.1958024847491824
0,1,0,102.35857459324481,0.20102801909406168
0,1,1,157.0267869815141,1.005748456564147
0,1,1,128.06641732271947,1.0237945715025276
0,0,1,0.13387926248055942,1.012836704505628
0,0,0,0.14649678852687759,0.20067709627971209
1,1,1,139.86146875157414,1.0064831888568346
1,0,0,0.12117746168310588,0.19986939784517568
0,1,0,102.40925634282725,0.19706066646840376
1,0,1,0.17268064273959707,0.9952117745223976
0,0,0,0.11704332340082257,0.20206598909606277
0,1,0,77.52685296547808,0.20207435622500194
0,1,0,123.53411520633944,0.2035602518605708
1,1,1,92.26760173761545,1.0105873946878345
1,1,0,87.9509784828615,0.20228225190944438
1,1,1,123.44345339223386,0.9996324634682673
0,1,1,106.69566468106447,1.0245511653596702
1,1,1,68.96970102281618,1.0081370802678575
0,0,1,0.137509927370609,1.0131951047603598
0,0,1,0.13281242832690182,1.0003712229729134
0,1,0,99.25252787050795,0.199588153766244
1,0,0,0.13041976546279577,0.20230264290141428
1,0,0,0.11244031301896193,0.19668300343792916
0,1,1,150.19220818091688,1.0085938244500394
0,1,0,99.81737626227843,0.20109424010166854
0,1,0,111.14470677760099,0.2019662260468425
0,1,1,110.17891758539872,0.9999582561114093
0,1,0,102.63167858126339,0.19931326375604524
0,0,0,0.1296506412810377,0.19719072181607353
0,1,1,103.67268894786643,1.017855159683717
0,1,1,81.8075650677467,0.997960766859058
1,1,0,121.90721712548358,0.19531963982040954
0,0,1,0.11312322373873158,0.993241665552798
1,1,0,129.10975623435752,0.20003338560755946
0,0,0,0.13716266088797668,0.19349834130620464
1,0,0,0.11602344537457923,0.20281721220603688
0,0,0,0.14440439044755185,0.20012184443599296
0,1,0,102.25217710370069,0.2025934816822987
0,1,0,97.78837324867182,0.19925322107495413
0,0,0,0.11140061522619829,0.19786985472339041
1,1,1,75.23198902994206,1.0132468487997526
0,0,1,0.13147090522707752,0.9876057257003791
0,1,0,67.85263467107214,0.19785239244532749
0,0,1,0.12600088289136574,1.0044213339668822
1,1,1,95.51075548090304,1.0169312663874508
0,0,0,0.1256781627888024,0.19538656989597256
0,1,1,149.26672935629853,0.9885203876636125
1,0,0,0.12161384257883384,0.1975074388033856
0,0,0,0.15773834358530117,0.19754600923929957
0,1,1,96.44036401464014,0.9970610325948404
0,1,1,116.55930057565182,0.98917963626863
0,0,0,0.11207045376600258,0.20173547210260648
0,0,1,0.1458615025638124,0.9937713462869981
0,0,0,0.11204653622388606,0.20278668390352458
0,1,1,128.75425199959926,1.007747317090509
0,1,1,91.33756149486881,1.0040041562464277
1,1,1,90.97885427468458,1.0143689802273708
0,1,1,125.40942036809346,0.9822952586791136
0,0,1,0.097684896315329,1.0067335032477729
1,0,1,0.15249539381190363,1.0127994990181777
0,0,1,0.1285067130332878,0.9961900871705299
0,0,0,0.11221466893057726,0.2004429661645154
0,1,0,82.35307617017693,0.20062565104762542
1,0,1,0.1388748821584107,1.0048812916423246
0,1,1,97.65941508372767,0.9862071366145848
0,0,1,0.1122554489149085,1.0072081942213695
0,0,0,0.15603649062179975,0.1997691343567524
0,1,1,84.08616505483059,1.0013048988734903
0,0,1,0.14947762956359908,1.013430851525431
0,1,0,133.28863835214688,0.19917262200688354
0,0,0,0.14061535125782731,0.20287751695546366
0,1,0,116.37474508614059,0.2016291870157022
1,0,1,0.12401324272613752,1.0119647192767554
0,1,1,92.74811672415754,1.0039562143380323
0,0,1,0.13594068888593228,1.002357556436269
1,1,1,113.94315296243057,0.9907308636497937
1,0,1,0.13127378191301425,0.9988548240482987
1,1,1,126.00105032399664,1.000094613426043
0,0,0,0.11156270561733227,0.2009520651822167
0,1,1,150.71522572237353,1.02547700781865
0,1,0,93.4025465706246,0.19750518977539017
0,1,1,109.41907601672155,0.9889453716557138
1,1,1,117.8971797032281,1.0104193856649284
0,1,0,106.67467339817564,0.19744874073803897
0,1,0,63.73159856604252,0.2042451398142755
1,1,1,120.7561002592593,1.0084317782468508
1,0,1,0.13582271304074456,0.9916897902523203
0,0,0,0.11714949643370715,0.20337097637371682
0,0,0,0.12320131060859707,0.20112270854027853
0,0,1,0.1405660154726352,1.0220605703383736
0,1,1,176.01377405160687,1.0166885281632143
0,1,0,113.20528899838992,0.19779294447746484
0,1,1,89.47883098153346,0.9922914441206107
0,1,1,147.65217043140026,1.0112657218298904
0,1,1,103.41480031637795,0.997331940108774
0,0,1,0.1279937134034943,0.9978153850180794
0,1,0,107.57445953904971,0.20105187350975984
0,0,0,0.11204538644012924,0.19724128383755765
0,0,1,0.13494957208366423,1.0007358264994186
0,1,0,66.62683226205206,0.19517493969346889
0,1,1,85.34967911395476,1.0047923388697093
1,0,1,0.10523439403044638,0.998909055429546
0,1,1,96.52946677055319,0.993816964902009
1,0,1,0.1459358467946709,0.990255783345345
1,0,1,0.1345437782360542,1.0179634561329298
1,0,1,0.12021036182036429,0.9861006282045436
1,0,1,0.10219603138950838,1.0184067041049887
0,1,1,106.35347507858931,0.9828002404043542
0,1,0,105.77098942739669,0.2010283873565477
1,1,0,68.24359983497969,0.20419324778740805
1,1,0,130.2641333349935,0.20120009495402183
0,0,1,0.14870890093964986,1.0044704964751303
1,1,0,100.2311723690396,0.19837368688337936
0,0,0,0.08960521351457162,0.19915475078357758
0,1,1,109.59875578094649,0.9738922345926408
0,0,0,0.12153428679693894,0.20071822901344732
1,0,1,0.09058202024186054,0.9988603213146674
0,1,1,106.90343375648014,0.9908363649952441
1,1,0,229.5027428656969,0.19328749821386956
0,1,1,86.10875696643403,1.0140863101579622
0,0,1,0.10627649309496669,0.9857426595262633
0,0,1,0.12287003918760712,0.9944370429743355
0,1,0,82.33328307636093,0.19708407358032348
0,1,1,101.15669906769266,1.0090443624741685
0,0,0,0.14173409006897383,0.2032694757408549
0,1,1,138.02769731721293,1.0159630401049469
0,1,0,105.15139289253692,0.2031054008051651
1,1,0,123.15205219399853,0.20441031992979175
1,0,1,0.14078456276470616,0.9897207674051545
0,0,0,0.11145301820645397,0.19771334194345827
0,0,0,0.14843866522710186,0.20082951513792782
0,1,0,136.514383629713,0.2011321138317519
0,0,0,0.1429115285580159,0.19969781876410816
1,1,0,91.97213279076884,0.19274191968755416
0,1,0,121.77274265562345,0.19982601024716815
0,0,1,0.13420924906027226,1.0019535683037806
0,0,0,0.13926088373068457,0.19796002358960865
0,1,0,146.2215332280105,0.1974519563624301
1,0,0,0.14280619736153943,0.19993621433587183
0,1,1,128.66592983409652,0.9922953395135489
1,1,0,105.53516690696058,0.20086977564785555
0,1,1,122.72849884427843,0.9852045386927981
1,0,0,0.11964840522285179,0.20067848381830786
0,0,0,0.1283104329872552,0.20249312648052886
0,0,0,0.1175845554540387,0.20257920693569428
0,0,1,0.1433792612644416,0.9756774317833371
0,0,0,0.13104585319742462,0.194542125357137
0,1,0,116.7366915762903,0.2029044830240387
1,0,0,0.1029292600640264,0.20205124312295222
0,0,0,0.12413259085431035,0.19984399240480244
0,1,1,130.72382791975573,0.9883484070303125
0,0,1,0.12272003764474693,1.0125710197295108
1,1,1,94.09326278154461,1.013684594739339
1,1,1,166.51153288421472,0.9908380310375091
1,1,1,108.54813517732207,0.9941723534129442
0,1,0,119.46138718877722,0.2042817261148141
0,1,1,118.51240892421967,1.0084065407521994
0,1,1,114.11808831854059,0.9904767446772277
0,1,1,80.91859904166849,1.0061149798195548
0,1,1,146.72988255417084,1.0026643809939824
0,1,0,185.2527224847376,0.19874174563134633
1,1,1,110.6645484971613,1.014940210395831
0,0,0,0.1281111461173562,0.19734649743109436
0,0,1,0.13033524107663022,1.0124793898508346
0,1,1,101.62538504857459,0.9937425727356246
0,0,1,0.14370902960340876,1.0405414857300126
1,0,1,0.099481023130306,1.0096452209677982
0,1,0,121.94787918478458,0.20437345386896708
0,1,0,129.1217324616244,0.2032831099298199
0,0,0,0.14229119100456974,0.2011164714014744
0,1,0,108.87193015210927,0.20033499566650612
0,1,1,96.04185807403555,1.0115318526633976
1,1,0,125.6539628372343,0.19917995380129938
0,0,1,0.1260870012074164,0.9878819714127222
0,1,1,184.48087753150548,1.008753894408086
0,1,0,111.20911664161645,0.19716054863681665
0,1,0,114.24136042774404,0.2009141273385789
1,0,0,0.12183490557665588,0.20003538876376706
0,1,1,78.64074716371856,1.0040974264345006
0,0,0,0.13033493571405688,0.2023897833309457
1,1,0,134.05829513858873,0.2004290560950806
1,0,0,0.10610964213733073,0.2013421954883021
1,1,0,120.94938896735653,0.1957829971457305
1,1,1,134.51573289881725,0.9983454218109172
1,0,1,0.1199230780002763,1.0035056683234576
1,1,0,122.19003399858859,0.19765328685409514
0,1,0,114.33120180474378,0.20505849152704414
0,1,0,63.16247435588,0.20321613844123804
0,1,1,87.45857431560837,0.9941150819771472
0,0,0,0.10975405309484677,0.20268673048439614
0,1,0,86.53839178033301,0.20172421580533345
0,0,0,0.1267501843514862,0.20011015823187425
0,0,0,0.13902416231684017,0.19355500426145494
0,0,1,0.1424854772241736,0.9953668240147306
0,0,0,0.12093432035305222,0.20120870963406423
0,0,0,0.11081960992667847,0.2003176199906928
1,1,1,138.89270299819688,1.0063560437312111
1,0,0,0.15845273159621875,0.19694522644946263
0,1,1,122.70512731897097,1.008873702305874
0,0,1,0.13094174986598253,1.0004875767239885
0,1,0,116.2561983802767,0.19915769339199504
1,1,0,80.84952969596978,0.20190493356838504
0,1,0,80.64258039065594,0.1975443590445551
1,0,1,0.0849965567026655,1.01630435643737
1,1,0,186.69687184037323,0.20305046316943345
1,0,1,0.10979165045029197,1.0125703757204512
0,0,1,0.10138091424388643,0.9959518752588072
1,0,0,0.12469041007593246,0.20371673637606022
1,0,0,0.10001378242471824,0.19536362831314077
1,0,0,0.13958256171015226,0.20303179069531208
1,1,1,81.38307811555117,0.9802816693067972
0,0,0,0.13115172840824496,0.20165975297559605
0,1,1,100.13073457221256,1.0098808529322447
0,0,1,0.13064100393726946,0.9989933273690146
0,0,0,0.12445047556902492,0.19655750426865293
0,0,0,0.13865439910189623,0.20045341630003657
1,1,0,128.3631363282794,0.20632629567973162
1,0,0,0.1332981593241327,0.19610094013143067
0,0,1,0.10045669518392616,1.0010613170377685
1,1,0,88.5762258767494,0.20405385370770365
0,1,0,140.9862765018136,0.19899796906864392
1,1,1,123.51069017385073,0.9940718130533716
0,0,0,0.13812227634186464,0.20300128512867135
1,0,0,0.14229008632848386,0.20112489106519052
0,0,1,0.11861290791588826,0.982584706623758
0,1,0,98.2984353772662,0.20081677443173854
1,1,1,110.5596110282274,0.9945119637995841
1,0,0,0.13029906249062695,0.19744575659145897
1,1,1,98.09897616075766,1.0233800010754177
1,1,1,100.51015571956125,0.9956212628075658
1,0,0,0.10383703393194388,0.19670327160628456
0,1,0,128.37109046244512,0.20188974993024944
0,0,1,0.10444910837246282,1.0186945338735152
0,1,1,126.79825218617361,1.0067138828641475
0,0,0,0.10658346379628536,0.19716633782495
0,0,1,0.13529901540578065,0.9914690012438252
1,0,1,0.13026315348671696,1.0227619299901527
0,0,1,0.1384127583893963,1.0024906198631065
1,1,1,181.209098673197,1.0145941917781809
0,1,1,84.21480595775847,0.9737352143577781
0,0,1,0.16686710387522566,0.9855503049389887
1,1,0,98.52135400144168,0.19903313228607858
0,1,1,107.07325029062638,0.9888873896541035
1,0,1,0.11755930471989558,1.0019344279997942
0,0,1,0.10047612291456237,0.9934995188367366
0,1,0,150.88510989334918,0.19932848317688118
0,0,0,0.13750760840832643,0.2025898156240419
0,1,0,68.64195386073354,0.20065466408908855
0,0,1,0.11563642329443964,1.0109750419551524
0,0,0,0.13076172308407416,0.2024837211158443
0,1,0,184.74581964961948,0.19614991033401522
0,1,0,96.09770216674725,0.20449655837600264
0,0,1,0.10938972824739966,0.9998516348657722
0,1,1,76.87402047679015,0.992230699736636
0,1,0,86.36508697174864,0.20179118980884075
0,1,0,123.77714676735003,0.20005129185775838
1,0,1,0.13864190474550145,1.0322411766374837
1,0,0,0.14575983357916913,0.19889362592354506
1,0,1,0.12416830897215168,1.009701420540727
1,0,1,0.14881433667364175,1.0158305535476686
0,1,1,102.08189580377024,1.0158069316545977
0,1,0,214.00728749996327,0.20440766652083653
0,0,0,0.13711873377157172,0.20119495597767115
0,1,1,134.54527145238185,1.0066112635052602
0,0,1,0.10564252777725867,1.0014714526897126
1,0,0,0.11796064370176823,0.1989228731802448
0,0,0,0.12395766368532918,0.2010903668518499
1,0,0,0.12476115955218557,0.19859805545687925
0,1,0,90.27900100219149,0.1965532238388151
0,0,1,0.12589039430624965,0.986403564801938
0,1,0,103.54447891083261,0.20078721251642048
0,0,0,0.12430059537638012,0.20048837075264855
0,0,1,0.11771412029670748,1.001425752332172
0,1,1,153.16250316303723,1.0112409569365775
1,0,1,0.14117240095459244,1.0026751369850921
0,1,1,123.85820724759901,0.9917677325044879
0,1,1,115.24915312480182,1.0222962286418842
0,1,0,120.19311194755564,0.19842640938397266
1,0,0,0.1405410051768124,0.2000896649969475
0,1,0,113.09652752622452,0.1994747913059531
0,0,1,0.12843652668147762,1.00484692239252
0,1,0,104.04392094108877,0.19941558062100687
1,0,1,0.12801931738236513,0.9901074225978191
1,1,0,115.07068416083509,0.20331614258371972
1,0,0,0.13566082638623447,0.19469248504405087
1,0,0,0.1494497131777743,0.20337452689689706
0,0,0,0.14960227946959345,0.20056883748131626
1,0,0,0.1573755062706984,0.2016286755883363
1,1,0,104.4690933956901,0.20236460529603612
0,0,0,0.15630054040112323,0.20279769444317794
1,1,0,91.62801139266944,0.19710323840267843
0,1,1,117.76021904167517,1.008553303795178
0,1,1,81.68219437799344,0.9798680276169185
0,1,0,108.9940970638511,0.1971778251786001
1,0,1,0.12008321809686864,1.022365025490215
0,1,1,107.04347684677333,1.0005094536214285
0,0,1,0.1249406678849696,0.9738652505257677
0,1,1,97.43299410165565,1.0171452002350605
1,1,0,93.38089319021135,0.1956432918060525
0,0,1,0.14877167916232703,0.9893595813462959
1,0,1,0.12497552151821653,1.015453991230559
0,0,1,0.13848673309846038,0.9953782189582736
0,1,1,129.1045067233357,0.9913448807105372
1,0,1,0.11168078132968418,1.0071262075071201
0,1,0,82.64494895983621,0.20037585306203562
0,0,0,0.14467762380888563,0.19989237194510623
1,0,0,0.15025440250235922,0.20057242668955255
0,1,0,99.65873547619682,0.19884112998598832
0,0,1,0.1083905352818515,1.011249598526771
1,1,0,56.47264449080925,0.19726985280121884
1,0,0,0.11641004896105554,0.19961612468050094
0,0,1,0.11677288041337217,0.9901335267459695
1,1,1,154.52804254785366,0.9904768077696934
0,1,0,98.76447808942454,0.20306643129227683
0,0,1,0.11891665458073584,1.003857442081965
0,1,1,105.1888169594641,0.992106642764651
0,0,0,0.10799793445964506,0.19719935142337083
0,1,1,126.70526378610523,1.000987627056684
1,0,0,0.12703674184152286,0.19757147513456214
0,1,0,103.12618321156192,0.20093223462226362
0,1,1,106.28586140042117,1.0063843488101931
0,0,1,0.10376194432132568,1.0000626572037703
0,1,0,140.25982628090918,0.19791352657905587
0,1,1,125.01755282354328,1.0092599835414227
1,1,0,97.1265893154511,0.20032960913567047
0,0,1,0.13629619751133004,0.9746860857833438
0,0,1,0.12156174947684796,1.0197730973888135
0,1,1,109.00601299357909,0.9783857801303915
0,1,0,115.48160663070963,0.1981565516799101
0,0,0,0.12050051212286579,0.19832724134966997
0,0,0,0.10681302141224834,0.2002570863267914
0,1,1,120.60869746038524,1.009392843133038
1,0,0,0.11441927153562226,0.20672635591846847
0,0,0,0.1093800266304471,0.20219345184079882
0,1,0,73.35901342942809,0.1982312124379705
1,1,0,86.97227351413402,0.20203988747609272
1,1,1,117.18535457401649,1.015250422121075
0,1,1,84.68971191665474,0.9991896718758719
0,0,1,0.12423481138689318,0.9909363858994079
0,1,1,123.52024473080596,0.997661918724012
0,1,1,70.96635761660193,1.0023987934736278
1,0,0,0.14980980924074205,0.1992620552640754
1,1,1,105.43994307417205,1.0034686685702099
1,1,0,91.78917951743958,0.20112382844066937
0,1,1,94.29871304438387,0.9898550343958173
0,1,0,121.17621914013183,0.2040713998924647
1,1,1,117.22108054403765,0.9714002062693686
0,0,0,0.14253061496545466,0.2029202895098951
0,0,1,0.1557610300293742,1.0062559947490846
0,1,1,167.58846992878188,1.0069464564707866
0,1,0,122.18202260780019,0.2008584095477155
0,1,1,94.26875130262249,0.9861371040349911
0,0,1,0.1645297917329276,0.9887914250510657
0,0,1,0.11701544258105703,1.000948651633177
0,0,1,0.13254527947760153,0.9815622652414617
1,1,1,126.02666722407294,1.005902930977241
1,1,0,115.88548460505852,0.20027295958989907
0,1,1,109.50801258153442,0.9760589283569262
1,1,1,115.29238954315475,1.0064905911006385
1,0,0,0.1342551208963769,0.19975682362373287
1,1,0,66.6803097759472,0.1976321405578997
0,1,1,97.58852096815068,0.9892649402704901
0,1,0,98.39731023083775,0.20445027476353
1,1,1,81.731248538095,0.9965061197736729
0,1,1,89.31727186646529,0.9728701704777988
0,1,0,128.1061027074337,0.19672046286954362
0,1,0,130.35171223996156,0.1975752953459524
1,0,0,0.1334752575100666,0.19850388522486165
1,0,1,0.1224998066770664,1.0176020157640957
0,1,0,118.7453396620761,0.19605860898756874
1,0,0,0.12451720239570876,0.19914926932367844
0,1,0,84.09910391019586,0.20389908891160305
1,1,1,72.13403882662143,0.9909314347970235
1,1,1,104.39163917749332,1.0044624223113967
0,1,1,84.04364185089986,1.013531014066141
0,1,1,66.36853982822316,0.9845112423812973
0,0,1,0.13071931387695104,1.0112623104481153
0,0,0,0.11644018983686201,0.19891282440292382
0,0,0,0.15193062720271763,0.19851107800951365
1,1,0,77.63765503456364,0.20048759875326363
1,1,1,96.55550003929643,1.007544580102427
1,1,0,108.50626621064303,0.19697560364931044
0,0,1,0.14310282280328296,1.0119590865445225
0,1,0,77.69452876414442,0.20209183858898228
1,0,1,0.12862433299373763,1.0152111355382398
0,0,1,0.1517427015388174,0.9896939472039004
0,0,0,0.15993390955454712,0.20258785796763182
0,1,0,115.45574457774198,0.1989498304612191
1,0,0,0.14370105379114856,0.20429676195030932
0,1,1,91.53209491748443,0.9789393670192847
1,1,1,159.50010219978157,1.0132640513188442
0,1,0,124.57272884015428,0.203290052947069
0,1,1,78.8819430499539,0.9935853495051278
0,1,0,114.92045071955484,0.1972207327191627
0,0,0,0.12627111707875524,0.2004679790582289
1,0,0,0.1409985104657457,0.20012355983959054
0,1,0,123.62417783770792,0.1991741072644735
1,1,0,100.97117251810191,0.1953196623413244
1,0,0,0.10386837080850571,0.20082091765315796
1,0,0,0.15537396519622607,0.20137689187278052
1,1,0,99.55672041427546,0.20292816862115212
0,0,0,0.09995171665550895,0.19857066521242753
0,0,1,0.11355290786300899,0.9942989076603731
1,1,0,127.28772797036676,0.2026961333550867
0,0,1,0.10911841834891745,1.0147010074013276
0,1,1,72.85274716211255,0.9929391089879727
0,0,1,0.1398727961084359,0.9939812681545036
0,1,1,98.5999564270694,0.9888124215632014
0,1,0,115.1579165608953,0.20903647846820989
1,1,1,95.80587354978654,1.0239548726828798
1,1,1,106.16016309546255,1.0145495563351867
0,1,1,132.58074306941418,1.016376863684763
1,1,0,141.31803814835106,0.20027187581452432
0,1,0,105.88795130407912,0.19990690685249282
1,1,1,68.94309755233175,1.004351631073645
0,0,1,0.10682654150128541,0.9875573977308494
0,0,1,0.14347861458240724,1.0233561119796935
0,1,1,118.28923775488937,0.985850515468663
0,1,0,116.13790049815388,0.19907748075768408
0,1,1,78.66867732052808,1.0122390387182345
1,0,0,0.15148542097464035,0.1971945560461335
1,1,1,112.14100757020532,0.9879124526300178
0,1,1,128.13768870187752,0.9876422788002639
0,0,0,0.13621797512060957,0.20211010809288696
0,1,0,189.24199684897044,0.20134553302908867
1,1,0,105.07492719326717,0.19755334817506262
0,1,1,117.4010211904893,0.9915530023572635
0,0,1,0.13785149596024224,0.9787688610506141
0,1,0,117.47728616636658,0.19781081965551156
1,1,0,90.64605127651464,0.20229629300766058
0,0,0,0.15718516381422665,0.198545787766395
0,0,1,0.11797649084722871,0.9939243366466551
1,1,0,152.044750471638,0.19832257793226948
1,1,0,121.76611877178895,0.1969279324287306
0,1,1,87.66555545615479,0.9955149405719179
1,0,0,0.10360034484716776,0.19868921499615458
0,1,1,161.55032869331552,1.0137452835356004
1,0,0,0.11747799927086044,0.20430363301924226
